"title"":""";"When you're 115kg but you still got it 👊💪\n🎥 @mamad_ak\n\n#barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #planche #maltese #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/80ba361ff4c5a56ef380a30a84ae1fd2/5AB9B5B9/t51.2885-15/e15/16789744_1016598638483997_7388326394687651840_n.jpg;https://www.instagram.com/p/BQsTTNADj_u/;19 de febrero de 2017;;
"title"":""";"What's your favourite core workout?!?!😆👇\n@maxdoutsmith\n\n#barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #planche #maltese #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/83fa566d1872ab63f07f4b3ae910fddb/5ABA0446/t51.2885-15/e15/16790350_389397661423928_2463428503219994624_n.jpg;https://www.instagram.com/p/BQseWCPDdNX/;19 de febrero de 2017;;
"title"":""";"Amazing backflip by @ambertorrealba👏💍 That slomo though😳\n\n#barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #planche #maltese #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/0f57b48f45e9f388e5ee7b9d3ffcf3a4/5ABA006A/t51.2885-15/e15/16789099_383414965365907_8446075933730799616_n.jpg;https://www.instagram.com/p/BQx7FHlji5G/;21 de febrero de 2017;;
"title"":""";"Anything is possible..👊👊\n@fitness.union\nTag someone who could use some inspiration 😋\n#barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #planche #maltese #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/4b0b9a63a28937dbe4f90ec23435ff95/5AB9A704/t51.2885-15/e15/16906546_1428689190539122_3586622464702021632_n.jpg;https://www.instagram.com/p/BQ2MAUjjiYq/;23 de febrero de 2017;;
"title"":""";"If Taylor Swift took Four Lokos while doing Brazilian jiu jitsu...\nGreat warm up before you start rolling for that grappling tournament! \nTag someone who'd benefit from this clip. 🎥@charwakeup @10PATX.\n\n#barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #planche #maltese #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #flexible #jujitsu""";https://instagram.fmad8-1.fna.fbcdn.net/vp/a7606ffae2b5541ad80f284c43eb2201/5AB9A360/t51.2885-15/e15/16908575_384257511950728_6260273605423136768_n.jpg;https://www.instagram.com/p/BQ26-gUjwtC/;23 de febrero de 2017;;
"title"":""";"Daddy goals!💪😅 🎥@wayne_skiv04\n\n#barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #planche #maltese #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/2d0f5be69ed1719f09e341a877b3b0d4/5AB9DC1C/t51.2885-15/e15/16789672_154486728397948_5758842208044187648_n.jpg;https://www.instagram.com/p/BQ7WDLbDj1j/;25 de febrero de 2017;;
"title"":""";"People Are Awesome!!!👏😆 #barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #planche #maltese #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/cccf2a3e077494a6b5f5d086b521c4a9/5AB9B8AC/t51.2885-15/e15/17076674_1631339950506579_6602973328053370880_n.jpg;https://www.instagram.com/p/BRBRH37DVa0/;27 de febrero de 2017;;
"title"":""";"Here's @nadiashatila with a Pull up Complex to try:\n5 Rounds - 3 weighted pull-ups (35) - 6 strict - 9 Kipping (no butterfly)\n\n#barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #planche #maltese #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/d72fcc20e2a799f6c58f8460e55ddc3e/5AB9EB1F/t51.2885-15/e15/16906114_1299537090129136_4789417193974530048_n.jpg;https://www.instagram.com/p/BRGbR_NjIqY/;1 de marzo de 2017;;
"title"":""";"Have you met @shar.barzz from @barzquad ?! 😋😆\nNo your average girl! 💪💪 #barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #planche #maltese #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/efbb24f168c7ca384779dfa287ff12c9/5ABA153D/t51.2885-15/e15/16908124_265245490569326_6856473134065778688_n.jpg;https://www.instagram.com/p/BRIpmv-jvMk/;2 de marzo de 2017;;
"title"":""";"Epic Badass!! @remycats 😲😂😉 #barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #amsterdam #roestamsterdam #planche #maltese #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #badass #scooter #laugh #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/e9a6e57dc60594b2d23f037944fa8263/5AB9DF5A/t51.2885-15/e15/17596658_729741740538296_2320944883025575936_n.jpg;https://www.instagram.com/p/BST9Jrlj0GH/;31 de marzo de 2017;;
"title"":""";"**Tonight 8:30 PM my semi finale @nlninjawarrior on @sbs6** #barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #planche #maltese #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/d472b4cb7759ecd7185b430433b892df/5B39696B/t51.2885-15/e35/17932014_415457365492347_6186452661022228480_n.jpg;https://www.instagram.com/p/BTGj6j8jTas/;20 de abril de 2017;;
"title"":""";"**Ninja Warrior Finals** on Kingsday!! Happy Birthday Willy👑🎉👍😂 #barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #planche #maltese #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/b17a46895ddcac5ed2b1cf0cc4da80cf/5B42F9B0/t51.2885-15/e35/18012066_1371355302903798_6333790062412562432_n.jpg;https://www.instagram.com/p/BTYvtXNDDx0/;27 de abril de 2017;;
"title"":""";"Have you already met @shar.barzz ?? Check out her workout at gym \""Calisthenics Amsterdam\"" \nInterested in a training? Send me a PM😊👌 #calisthenicsamsterdam #barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/369e6d1568c836de5c85273989386d42/5AB9E5C9/t51.2885-15/e15/18094781_1794637290852899_4477170541819592704_n.jpg;https://www.instagram.com/p/BTdtICHDSRg/;29 de abril de 2017;;
"title"":""";"This photo was made in summer 2016 and a lot has changed in the gym. Big shout out to my brothers @basvdeijk_barzquad & @bobvanbuul 💪😋👊 #calisthenicsamsterdam #roestamsterdam #barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever  #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/569a647611d891cfdc62b1c41a8fb4c3/5B3B7138/t51.2885-15/e35/18251867_428336684188360_4327640941876740096_n.jpg;https://www.instagram.com/p/BTn0qwzjiHJ/;3 de mayo de 2017;;
"title"":""";"Just having fun during calisthenics and try to be even more creative every time 😉 Big shootout 2 my boys @onepunch_barzquad & @basvdeijk_barzquad\n\n#calisthenicsamsterdam\n#roestamsterdam #calisthenics  #barzquad #pushups #muscleup #streetworkout #bodyweighttraining #fit #sports #urban #fitdutchies #fitness #crossfit #amsterdam #video""";https://instagram.fmad8-1.fna.fbcdn.net/vp/9d6cbff9fa387633b242b47c626395b6/5AB9AC81/t51.2885-15/e15/fr/19052120_131093810800702_7628812187800174592_n.jpg;https://www.instagram.com/p/BVIPwlphhbM/;9 de junio de 2017;;
"title"":""";"Almost 20 years later my father still shows me how it's done 😁😂🤘 #fatherandson #fun #flexing #muscle #old #generations #calisthenicsamsterdam #calisthenics #abs #20years #crossfit  #sports #strikeapose #growth #amsterdam #family #people #backintheday #barzquad #bars #barstarzz""";https://instagram.fmad8-1.fna.fbcdn.net/vp/c73b963b827b7f38ab2bcfddbe406eba/5B4F0093/t51.2885-15/e35/19379259_141202579765232_1025350272857145344_n.jpg;https://www.instagram.com/p/BVt8z9_hOpC/;24 de junio de 2017;;
"title"":""";"Getting @michielhuisman (AKA Game of Thrones actor) ready for his new movie 🎬 \""Red sea diving resort\"". Made a happy client and a great new friend 😊\n\n#personaltraining #bodyandmind #calisthenicsamsterdam #calisthenics #barzquad #gettingready #ripped #michielhuisman #dips #training #street #roestamsterdam #bodyweighttraining #fitanddutch #fitness #pushups #crossfit #motivation #aesthetic #fitdutchies""";https://instagram.fmad8-1.fna.fbcdn.net/vp/790c4375b0b539ea903affece08eb939/5B3BF2D4/t51.2885-15/e35/19424735_443874732656560_3332378096044081152_n.jpg;https://www.instagram.com/p/BVzM7c5hJDy/;26 de junio de 2017;;
"title"":""";"WARNING: Girls are taking over the gym!! 🤥😲💪@melanie.driessen & @dineke_poleartist \n#calisthenicsamsterdam #barzquad #barstarzz #calisthenics #gym #fitanddutch #fitgirls #owned #amsterdam #roestamsterdam #streetworkout #motivation #gymnastics #bodyweighttraining #crossfit #ninjawarrior #funny #femalecalisthenics #inspiration #fitnessmodel""";https://instagram.fmad8-1.fna.fbcdn.net/vp/c4d023fd10283cc4a3cda059fed86087/5AB9DD76/t51.2885-15/e15/19436421_1677725965867889_8571901793850621952_n.jpg;https://www.instagram.com/p/BV7AUKsBFBg/;29 de junio de 2017;;
"title"":""";"Have you ever been to Amsterdam?! Here you'll see the \""Rijks Museum\"" and me up side down..😊 #calisthenicsamsterdam #roestamsterdam #barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/1a88768cbaf2262ab4c3f6973b3591ce/5B510835/t51.2885-15/e35/19534316_324407317983842_8315605719315382272_n.jpg;https://www.instagram.com/p/BV9cVOtBTus/;30 de junio de 2017;;
"title"":""";"Doing one of the things I love the most: Train people💪@skechers_benelux\n#skechers #choosegreatness #calisthenicsamsterdam #roestamsterdam #barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration  #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/b455e9dd71d8b55363cc64b192c727c3/5B504B73/t51.2885-15/e35/19534610_355510644865851_6120810708742438912_n.jpg;https://www.instagram.com/p/BWAI_6KB__j/;1 de julio de 2017;;
"title"":""";"Showing off with @dineke_poleartist outside Calisthenics Amsterdam by doing a buddy-backlever 💪😄 #calisthenicsamsterdam #roestamsterdam #barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/d2d358a020fd4884a59960a7da4c0ce0/5B3D6C96/t51.2885-15/e35/19623590_324994961283548_4522862925060243456_n.jpg;https://www.instagram.com/p/BWFQtTUBCX3/;3 de julio de 2017;;
"title"":""";"This was the part where I failed and came 3 cm short at Ninja Warrior NL 😁\n\n#calisthenicsamsterdam #roestamsterdam #barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/e0973ffa4ece39238646083f9dadd6eb/5B3EBF91/t51.2885-15/e35/19761584_212332122623621_7309700700437479424_n.jpg;https://www.instagram.com/p/BWHuEBBBsCa/;4 de julio de 2017;;
"title"":""";"The artwork is crazy at Calisthenics Amsterdam 😁😄 📸 @melanie.driessen \n#calisthenicsamsterdam #roestamsterdam #barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/4a5be8fc75ac5e79c366bf4c2ca5f90b/5B374664/t51.2885-15/e35/19764941_1432922280121070_5322984344116002816_n.jpg;https://www.instagram.com/p/BWKWptVhLqE/;5 de julio de 2017;;
"title"":""";"The new generation is getting ready for this big world and let us feel the connection through sports to remember that we're never alone. Shoot out to my little angel for her beautiful  pose 😊😇\n📸 @melanie.driessen \n#calisthenicsamsterdam #roestamsterdam #barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/b29510080d56ad380122f8d855e66908/5B710D43/t51.2885-15/e35/19761551_1906074269646515_2258110374773522432_n.jpg;https://www.instagram.com/p/BWM75ntB4gb/;6 de julio de 2017;;
"title"":""";"Working on / showing off my hollowback at Roest Amsterdam 👐😁 📸@melanie.driessen\n\n#calisthenicsamsterdam #roestamsterdam #barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/9bc74ebc99f469b62bdc1c66eeb61598/5B3981EB/t51.2885-15/e35/19932450_969702819836386_2054974480555442176_n.jpg;https://www.instagram.com/p/BWPfwl0BV2d/;7 de julio de 2017;;
"title"":""";"Standing with \""Calisthenics Amsterdam\"" on the Urban Sports Week Amsterdam was a great succes! Thank you all for coming and till next year than we gonna do it BIG 💥😎👊 with @dineke_poleartist #calisthenicsamsterdam #roestamsterdam #barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #rijksmuseum #UrbanSportWeekAmsterdam""";https://instagram.fmad8-1.fna.fbcdn.net/vp/fc4043c07d4f5774b8233e61b0e35547/5B38E122/t51.2885-15/e35/19955214_125307071408190_8451909551585755136_n.jpg;https://www.instagram.com/p/BWXPHM7hDXo/;10 de julio de 2017;;
"title"":""";"Just having fun 😄😉 with @melanie.driessen & @dineke_poleartist \n#calisthenicsamsterdam #roestamsterdam #barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/d6d8f73049c4d419b08a0b1d430f2161/5ABA241E/t51.2885-15/e15/19985477_802625379887760_4652094505267232768_n.jpg;https://www.instagram.com/p/BWZ7qTvBu8y/;11 de julio de 2017;;
"title"":""";"They asked me to train a bunch of influencers in Antwerp and so I did and meet some great new people. After that I worked on my gymnastics skills 😊 📸 @skechers_benelux #choosegreatness #skechers #calisthenicsamsterdam #roestamsterdam #barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf""";https://instagram.fmad8-1.fna.fbcdn.net/vp/012baa204c4400afce8fde2bc56cb23d/5B38CECC/t51.2885-15/e35/19984492_332449287192784_6836289648222797824_n.jpg;https://www.instagram.com/p/BWcXeJVBIwt/;12 de julio de 2017;;
"title"":""";"Showing off on the Urban Sports Week Amsterdam with @dineke_poleartist and look how crazy flexible she is!! 😲🤥 #calisthenicsamsterdam #roestamsterdam #barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/80798c72ad36f6dcfa2e1d0ae5ea1f72/5B391887/t51.2885-15/e35/19955123_1918864861695219_8499782665816244224_n.jpg;https://www.instagram.com/p/BWe8bnsh99e/;13 de julio de 2017;;
"title"":""";"During our training I experienced how important it is to keep things fun even when \""@michielhuisman \"" was doing over a thousand reps with bodyweight exercises.\n\nWhen you do this you don't see yourself getting all Rocky Balboa on your workout but more someone who has a focus and a goal what you would really like to achieve without the ego telling you you could do better or lose more weight / get more muscle. \nThe ego is never fulfilled.\n\nHaving fun = Lose the ego. 💪😁 #calisthenicsamsterdam #roestamsterdam #barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/33f5fe54a1f8456737ac28599c2c81c7/5B7082A1/t51.2885-15/e35/19984934_487882861550961_6076066263438721024_n.jpg;https://www.instagram.com/p/BWhlld6hxBL/;14 de julio de 2017;;
"title"":""";"DID YOU KNOW there are more bikes than people in Amsterdam 😁\nPlus almost everybody drives a stolen one 🙈 📸 @dineke_poleartist \n#calisthenicsamsterdam #roestamsterdam #barzquad #barstarzz #calisthenics #barbrothers #streetworkout #fitness #Amsterdam #poledance #Motivation #sportmotivation #inspiration #frontlever #backlever #fitdutchies #fitanddutch #crossfit #freerunning #ninjawarrior #acrobatics #acroyoga #bodyweightworkout #wco #aesthetics #wswcf #follow4follow #like4like""";https://instagram.fmad8-1.fna.fbcdn.net/vp/f1d6a586aadc85f7094b91852751788c/5B33F861/t51.2885-15/e35/19985451_1403527269739160_8781875817169813504_n.jpg;https://www.instagram.com/p/BWpgI6dh5Ou/;17 de julio de 2017;;
